Id,SalePrice
1674,188815.26012482593
1675,188891.455940042
1676,216486.12786577604
1677,455226.88372857415
1678,401525.7131843927
1679,331101.19054364646
1680,253607.13413933286
1681,313817.61514618725
1682,176527.75792107248
1683,177396.26867334126
1684,177437.61117520416
1685,165074.00328398755
1686,183908.0359690251
1687,191470.1134237703
1688,192222.30928899857
1689,202316.77991978812
1690,190530.88779895537
1691,273985.4756144788
1692,180036.63109888302
1693,191316.20937563994
1694,183203.09223986143
1695,268307.2899536222
1696,190721.32752098277
1697,359244.12980481674
1698,301806.4054331212
1699,250003.5123320942
1700,272321.4920609409
1701,229393.0410818207
1702,239204.96042273825
1703,276873.57990248996
1704,232149.44888765123
1705,421870.94296228414
1706,217352.40643924297
1707,195824.82249813734
1708,261408.46153059765
1709,220760.2804720542
1710,269621.4843738653
1711,258402.52247190525
1712,284182.45955457946
1713,225426.06044813595
1714,217512.3659785684
1715,180612.73158634503
1716,177498.24509355315
1717,141059.54374819327
1718,211032.11178912694
1719,240061.08636633886
1720,154953.63300612592
1721,125421.67975589671
1722,154059.3975970355
1723,209115.20167735315
1724,246990.37634148964
1725,183520.3107154336
1726,150443.4904822862
1727,172259.95321718807
1728,178409.15725786134
1729,162847.51947385125
1730,122479.66418737311
1731,126101.60429042212
1732,112832.32329267586
1733,125553.2016264207
1734,118963.89778987257
1735,113790.92809858992
1736,320107.10265043314
1737,244247.750124954
1738,233571.14715046587
1739,207947.40113036515
1740,187058.80091150347
1741,175357.93903752643
1742,176596.21912405587
1743,312530.13431158295
1744,208342.12707064973
1745,207990.6655703825
1746,209158.97703508046
1747,210480.84577337373
1748,148627.6301091897
1749,129394.93349720757
1750,240704.4722135471
1751,122269.95097569858
1752,148004.4761082807
1753,184163.52318077584
1754,164221.45764853302
1755,125657.39958398874
1756,123391.9568477537
1757,148289.78536736695
1758,170775.27026529732
1759,155192.30591577315
1760,149743.65334908565
1761,175586.4374321193
1762,183904.00229200648
1763,120206.15747282615
1764,165579.37280633568
1765,181560.2489767259
1766,213647.16158061117
1767,140945.87563676896
1768,179242.62158815673
1769,153457.0417619946
1770,126842.2386036167
1771,130399.30113717869
1772,128623.14832830179
1773,132661.20962878433
1774,145440.10496721766
1775,131320.9654703327
1776,110441.62062150576
1777,139947.0823843102
1778,123468.25440460209
1779,177279.95217867932
1780,126535.83573385
1781,84058.49878958125
1782,142108.3023725836
1783,103804.01750936461
1784,120002.95163376133
1785,136296.6371573082
1786,161427.7674898202
1787,55131.13474443892
1788,98780.98477034678
1789,75596.4995572469
1790,169843.4193697724
1791,154967.0986657111
1792,130221.49038385898
1793,154627.87614902505
1794,136779.88313454294
1795,139705.72232380102
1796,109050.01631693839
1797,119928.41632468413
1798,110020.69378480098
1799,135683.92772944603
1800,128264.87552233641
1801,141136.68129425467
1802,149850.28114298728
1803,139830.51033730502
1804,139102.07408283217
1805,119481.19262587438
1806,130575.63137286124
1807,133740.58477361887
1808,126105.3095808445
1809,140641.82531999663
1810,94103.51006478276
1811,93138.26197637204
1812,127533.0010929662
1813,92778.70988013965
1814,48111.76446054412
1815,91725.242040507
1816,106585.13367377949
1817,142878.68653224257
1818,134132.12502358135
1819,50709.42102753415
1820,119392.57909141021
1821,150708.46564200526
1822,39130.130635948226
1823,126051.732197526
1824,147486.03644995525
1825,104477.21227029352
1826,99285.75035056715
1827,138282.19831090636
1828,123266.62097912487
1829,133934.4156780503
1830,158113.7370530036
1831,66757.62530129722
1832,143759.17007579724
1833,120691.25519033025
1834,111330.70008488144
1835,119880.22503015598
1836,78959.93226414875
1837,127105.47010295156
1838,100235.69392500106
1839,153712.72242240817
1840,137949.2725895626
1841,94798.87326800605
1842,129803.7791142719
1843,151542.54568426815
1844,151871.55440715462
1845,151961.0104841966
1846,177042.02206144374
1847,48289.39753603439
1848,114441.49834405382
1849,120308.65224137974
1850,151914.42622257382
1851,130746.72018063236
1852,124057.52758551064
1853,163646.84912420835
1854,153317.81962974693
1855,215402.28531336656
1856,139587.4144341783
1857,133727.8174964845
1858,123343.70822667712
1859,141277.13510180922
1860,122266.19520424506
1861,332542.84508168796
1862,305064.1354736917
1863,307804.36936464446
1864,352887.5514760215
1865,346531.3644737332
1866,223460.53097013544
1867,280205.28585054737
1868,198381.63809286727
1869,227929.85941838988
1870,257685.32915920866
1871,174705.4594639621
1872,231534.7413675195
1873,149034.1659958044
1874,201188.41123981375
1875,201443.76135398078
1876,210398.73516572846
1877,197731.8912501822
1878,131650.1027449253
1879,137381.54351871452
1880,230223.79848933837
1881,243623.88131271853
1882,188510.7676153663
1883,199337.6445504841
1884,248141.94261243113
1885,291506.6989936005
1886,206187.0451935165
1887,263653.5012725075
1888,169203.56304196175
1889,119844.54166070966
1890,139988.52284647545
1891,102122.573028799
1892,124885.60284276992
1893,122555.8834391653
1894,137532.25286502592
1895,130429.35876692328
1896,110350.02384030339
1897,117127.33363058849
1898,159348.6187675765
1899,153037.89746505456
1900,178170.28537589702
1901,144757.31329410648
1902,226984.7836738108
1903,152887.4397088905
1904,195592.65540087016
1905,168440.76885410538
1906,195982.8182736791
1907,106942.28726342261
1908,133490.16804801184
1909,118998.21178968315
1910,238421.61382274376
1911,300125.1562473395
1912,142623.0443560976
1913,53765.87027669687
1914,313554.71816005505
1915,61341.838216475866
1916,240559.45789081353
1917,137586.89416385326
1918,165262.82785701074
1919,160311.55966789488
1920,406019.02962230553
1921,338003.96839365
1922,232598.5441536633
1923,213041.9175828747
1924,198708.38258137976
1925,385361.4086760662
1926,131278.47376421676
1927,157473.13003865615
1928,118569.62761769436
1929,136279.65606674578
1930,135029.48879396706
1931,140238.3993323622
1932,182177.94659100275
1933,188671.929993627
1934,174161.3503137548
1935,195822.44583835092
1936,188320.8940419636
1937,177531.87315074858
1938,240929.359467319
1939,183190.35102011828
1940,173195.89074886742
1941,190829.6366560424
1942,217266.6998782936
1943,387375.26922749094
1944,420161.4862738392
1945,131033.31005803781
1946,325057.5361090541
1947,171992.05148128694
1948,243738.93750690747
1949,185833.00370715902
1950,243595.1336011506
1951,198937.63024874308
1952,166997.367686837
1953,186556.6684666414
1954,137098.3703740352
1955,292001.41912992427
1956,154684.07551197315
1957,287693.19715447765
1958,140204.22102046743
1959,117214.6114232501
1960,122461.81452245706
1961,98357.4007154091
1962,101523.26154628285
1963,106338.00627325868
1964,138125.05840311613
1965,141194.26651366317
1966,292540.545358885
1967,430941.47117557726
1968,408525.24093201576
1969,450101.68496687454
1970,457226.5433627347
1971,378415.9032885328
1972,268019.0609197678
1973,335940.06067902985
1974,480928.06229045475
1975,273291.21864027064
1976,349675.19751745806
1977,349026.3685291253
1978,334599.02345955116
1979,194964.78817313796
1980,351747.20181122934
1981,223504.26378198442
1982,207680.4872893802
1983,169199.21669207743
1984,215855.83663656528
1985,208681.442123758
1986,189249.13415700442
1987,178157.3078096269
1988,195933.7793806636
1989,212575.95385817156
1990,234146.3440281027
1991,212197.38153414757
1992,164973.1275343364
1993,231840.1371483554
1994,191988.78849078694
1995,263601.35332999995
1996,321081.54241856525
1997,321387.86366464687
1998,284930.2100204771
1999,318212.29741749295
2000,258406.35601621753
2001,247443.79930617296
2002,243721.04881034335
2003,271545.39193530247
2004,220691.08637512455
2005,220918.03992289118
2006,247100.4898935352
2007,214306.61351648957
2008,191571.68113195885
2009,189272.19690357006
2010,140421.4110878904
2011,175943.9815598067
2012,181097.99059201527
2013,183939.49031022962
2014,204167.56047071982
2015,192588.49126658327
2016,190797.44400540364
2017,112125.98935919454
2018,133394.24743416553
2019,99625.27830751037
2020,105561.10220270959
2021,182977.3460867614
2022,146201.40323733332
2023,258125.5742951721
2024,363184.24947966187
2025,171504.02125342333
2026,156996.11567400672
2027,150109.61077783012
2028,167479.11551188616
2029,273715.36333502125
2030,231228.67496497792
2031,261516.85921622967
2032,272713.7400967241
2033,170566.5308653912
2034,233492.36311477973
2035,194769.48754320783
2036,212516.00579016583
2037,316012.7469587386
2038,232632.08320546418
2039,300112.8415580811
2040,295421.53643911495
2041,210189.66723563636
2042,166237.847454498
2043,166229.5081047781
2044,209985.73025597588
2045,151869.03200950273
2046,145609.51505728613
2047,141491.5377379689
2048,139809.2478311267
2049,180115.29028238694
2050,99098.401434219
2051,123828.05398003926
2052,148692.82694698605
2053,97069.03119913254
2054,156323.43868844913
2055,150906.41333018692
2056,115001.06971783044
2057,212574.74850911123
2058,132785.6857463365
2059,166816.10174707056
2060,174970.61460909047
2061,131561.0744641167
2062,124563.09285469934
2063,143175.9109784903
2064,118370.83478044666
2065,172839.30349580108
2066,114748.19302776852
2067,142604.24446614366
2068,88328.50825806061
2069,115600.81147075123
2070,85338.61331339028
2071,141671.56741704978
2072,137230.80639226787
2073,184740.0188209493
2074,154038.84889666984
2075,120023.98103642848
2076,153880.7819929284
2077,134884.1002331098
2078,137303.29276597968
2079,116088.01086451691
2080,129377.04494603229
2081,117684.63519414209
2082,152912.49275983332
2083,114359.68911258441
2084,118015.84224502798
2085,116797.92148839924
2086,128820.18014093881
2087,91924.44573789461
2088,72791.33369158591
2089,125847.57848052817
2090,121260.55360170294
2091,120314.38593902893
2092,113139.9719643979
2093,111719.21310276589
2094,148905.15212641106
2095,83875.36558707894
2096,96759.88981952087
2097,149496.74674483616
2098,51890.638360143326
2099,80424.4441028707
2100,109957.2258904852
2101,126280.59859708621
2102,108285.69866561348
2103,134678.47375410676
2104,126488.71278370472
2105,63852.198534969284
2106,198722.9394258783
2107,116933.36787620554
2108,112512.5760901368
2109,126014.78497707222
2110,134173.97180734653
2111,144809.86559201078
2112,124986.02796971794
2113,127589.67852990891
2114,170162.79074410905
2115,110596.37876970197
2116,157493.46634245725
2117,130722.24869893208
2118,113776.11016168183
2119,121391.68436289851
2120,90189.58846119247
2121,117191.63583808366
2122,81110.03218970494
2123,168060.05730407833
2124,125174.59834537146
2125,155533.92074554152
2126,152609.8862957299
2127,122108.87214875431
2128,95124.66241903661
2129,140932.04387916246
2130,145845.44338814603
2131,111627.80056846204
2132,119783.82691540723
2133,128239.90185407746
2134,104108.88113169707
2135,76614.94234926753
2136,99416.36388419039
2137,125812.79932640135
2138,149480.77604054406
2139,137879.41178939497
2140,157243.7932750355
2141,122170.26188358625
2142,138563.2294650534
2143,115677.84100160973
2144,138501.68546078427
2145,173241.6200800086
2146,156585.70666119785
2147,140678.2047833761
2148,139515.56500032576
2149,256808.46678836804
2150,118544.24007895429
2151,166500.82681548476
2152,151328.88762094433
2153,101853.02391100125
2154,136198.24052108606
2155,244505.59647611374
2156,222481.24043419314
2157,237566.3649332616
2158,221873.53914369133
2159,188479.03707902215
2160,230241.92666176747
2161,377857.67819410516
2162,333640.2136285804
2163,248211.92284430153
2164,223250.64003687224
2165,156635.92138447548
2166,224493.97388668288
2167,192891.72233552166
2168,196323.13507334926
2169,216884.2193923391
2170,161518.9660318653
2171,137526.23377175594
2172,174705.48981760035
2173,222661.88621985645
2174,297561.9480841444
2175,318489.10808818793
2176,235140.18538853695
2177,215131.39978446488
2178,136692.8987215278
2179,217597.33481941314
2180,190899.9180715428
2181,218606.52349484852
2182,187281.24824045604
2183,113376.46173538639
2184,133772.90630148142
2185,150088.7689511804
2186,153940.08702132662
2187,156345.43063824272
2188,275756.8294516859
2189,77132.58267229577
2190,82834.15423620051
2191,89666.54451785235
2192,118606.11414147714
2193,100023.11288688742
2194,104061.22120237008
2195,104921.41246370602
2196,107983.36031956783
2197,157742.26708881493
2198,184190.75771173334
2199,149815.09190209978
2200,152291.8302459391
2201,219146.89670841565
2202,139733.95172346797
2203,183905.63669073675
2204,116826.62811061264
2205,127398.25405024143
2206,220630.87053849272
2207,278461.96739459527
2208,244234.2419757436
2209,116805.76134324589
2210,122915.06746463392
2211,119898.4358109049
2212,105330.0588362437
2213,134407.71113610698
2214,103558.01433600167
2215,146220.70376447376
2216,72904.13515435207
2217,73109.56080419086
2218,61275.608573943486
2219,64065.05822891781
2220,312737.1161853724
2221,272797.35089364747
2222,267572.23770359
2223,202246.93978054545
2224,122308.19284382561
2225,177226.32459044846
2226,193827.95163140184
2227,270124.32835784624
2228,247443.818856296
2229,162909.280346638
2230,212827.46419808356
2231,180387.04828942326
2232,176589.89430578178
2233,238200.80503883935
2234,210372.60876585968
2235,251314.49105385007
2236,309317.11091559555
2237,201609.6658857157
2238,105459.63434171306
2239,159660.7577618293
2240,148734.67424881778
2241,118062.29540996338
2242,127101.53113972562
2243,109090.89339340919
2244,104405.80978473013
2245,145867.31690007512
2246,115479.618884307
2247,121344.13695196026
2248,119403.4632165287
2249,129920.29386990733
2250,113816.92770943981
2251,178695.8058182377
2252,165646.67809089605
2253,188989.88838650874
2254,188547.07787987718
2255,185802.13813642797
2256,211899.6087380628
2257,161491.78914094265
2258,172985.0079697361
2259,150287.8431247563
2260,202621.51228088807
2261,212114.57399468814
2262,398910.4845395906
2263,448111.8501320704
2264,184230.97935148564
2265,321759.7675515917
2266,359039.7625200698
2267,437804.46993270883
2268,153112.76766319296
2269,193276.05004965677
2270,215382.32618446116
2271,193832.52100637878
2272,162579.23311951585
2273,179342.7062598304
2274,149977.6802239962
2275,180307.37140539126
2276,183148.85695729303
2277,149677.25253457337
2278,128254.68385428963
2279,119443.23257142391
2280,161521.5517658145
2281,184226.90493876496
2282,108358.71946132978
2283,113083.97840456819
2284,139386.87946227798
2285,129012.30172825993
2286,387548.3503899463
2287,277378.49045537633
2288,378693.52669202257
2289,476494.3703030324
2290,346989.83623162704
2291,437780.9959884743
2292,487453.42506076436
2293,424257.3740548225
2294,480453.1638729986
2295,272680.55977903784
2296,363255.52993364056
2297,340440.14950087364
2298,344309.64535693877
2299,330831.9153155909
2300,318071.003800742
2301,244339.7184323281
2302,250014.84385423802
2303,250349.11439694162
2304,193363.9656910926
2305,182561.8021405635
2306,193045.25139147154
2307,226200.51095572067
2308,288153.1926176854
2309,219615.63700043404
2310,196506.1107815241
2311,176871.54777910034
2312,175151.46979654848
2313,178069.4123338079
2314,186491.68395404052
2315,211238.00348932875
2316,190070.1182027076
2317,182854.60523352932
2318,186041.60058750858
2319,190477.72007939732
2320,241286.9746544355
2321,178369.07857711313
2322,193296.370621657
2323,192212.08327257598
2324,214907.5106850229
2325,179553.40676654124
2326,208929.10002142494
2327,223725.50604763048
2328,199112.38476288307
2329,181393.11063955777
2330,339171.2323468774
2331,410015.18937974906
2332,323047.1929328017
2333,259631.96405122953
2334,281938.10153289983
2335,312331.65084617917
2336,196259.92546691617
2337,264787.4271671637
2338,220769.61084692035
2339,393117.4506660824
2340,213740.66143709465
2341,236107.22280698016
2342,223361.2581333723
2343,222582.77227801623
2344,226891.0616805236
2345,219569.69506117108
2346,199551.16835439374
2347,243089.87929866122
2348,188282.38755568294
2349,313246.38833425526
2350,258866.57033589104
2351,250173.52391136662
2352,230330.19418360718
2353,146032.45483776994
2354,149971.75750593282
2355,147868.1163358283
2356,190516.18918045753
2357,191364.43493851263
2358,135023.45863087956
2359,118143.54513382463
2360,145018.28479910936
2361,243149.92469603932
2362,135043.6897030146
2363,146762.3294706454
2364,213295.4683353863
2365,195816.66825828594
2366,226663.84004666342
2367,217864.4743636028
2368,218794.6270443826
2369,171756.4686142567
2370,166238.3794924322
2371,191342.2784147579
2372,289401.91125048767
2373,309149.51316202566
2374,239923.00665448775
2375,282559.4256400342
2376,335997.52662396606
2377,151035.00942482514
2378,200565.6392535011
2379,143920.5469653588
2380,158461.2821956766
2381,201595.95404836116
2382,193811.5862542039
2383,233739.38932252233
2384,169303.864772986
2385,135410.45524326595
2386,135264.02621576964
2387,109485.01640498033
2388,118054.68174053328
2389,157678.1141064439
2390,143065.10743215765
2391,116983.71417802562
2392,178088.6048700157
2393,144460.65061002417
2394,205201.8633804702
2395,148000.18496287815
2396,210319.64403871904
2397,125060.45224176682
2398,60951.50208641701
2399,65054.21892551533
2400,122571.56844096264
2401,138547.77035908803
2402,140638.09013049628
2403,156917.9141117017
2404,148485.88903584107
2405,141356.3529122389
2406,125925.87199252422
2407,139701.1967996
2408,116464.23457926777
2409,160831.62030366267
2410,117440.99824731576
2411,147378.74691339684
2412,131596.9193851117
2413,166229.59969575593
2414,132794.3273173043
2415,134289.99493484362
2416,135069.1613610297
2417,132756.95783739665
2418,123584.40108690936
2419,119373.74621164631
2420,140972.78334406595
2421,109408.46824436364
2422,118390.10725365196
2423,158727.9879417499
2424,166511.89100808225
2425,127785.99407740645
2426,136637.09000490428
2427,180085.2513590538
2428,118174.39024311218
2429,136985.99268270913
2430,112496.46573447174
2431,149938.18574544438
2432,150112.04197844837
2433,142205.9668405347
2434,158849.1331096647
2435,106726.14644350176
2436,102938.14896489854
2437,120161.94207349038
2438,97757.91354880322
2439,120835.114792772
2440,85976.78987857922
2441,92283.93579049438
2442,124841.01163657832
2443,129304.27483815502
2444,82480.50253104352
2445,132640.9514744233
2446,181150.8224625536
2447,131945.14430986045
2448,107492.18765656816
2449,154070.2760099112
2450,120137.8167374704
2451,205558.02784802997
2452,91949.56410072783
2453,117188.04769807066
2454,115740.50391761117
2455,135851.70420843927
2456,140298.33132883115
2457,134199.7685292801
2458,107359.85823261872
2459,139684.72003911238
2460,135132.9190348326
2461,138525.682511278
2462,127766.45045729035
2463,169123.7970367706
2464,143124.90694464778
2465,117077.82552164518
2466,133943.2857770372
2467,78945.75067686621
2468,75113.66637792533
2469,201617.0210519492
2470,213561.8050202895
2471,158271.0805375369
2472,124948.28284751794
2473,75981.33717394734
2474,212145.5129982808
2475,119910.16945846978
2476,123275.75110842804
2477,144311.40850670607
2478,113547.41845866699
2479,157724.90603160398
2480,119249.61889015374
2481,124751.08901118657
2482,110358.96679152145
2483,123447.72910513527
2484,127038.15149163167
2485,151058.6144721847
2486,166860.60787749538
2487,164443.89361659662
2488,150713.91327525896
2489,141596.1225090555
2490,90027.76550742709
2491,195290.00254952224
2492,163064.5851026754
2493,153785.87637245058
2494,91814.93895965395
2495,251513.0323468761
2496,155918.56121438378
2497,112710.26121198076
2498,86890.35394289663
2499,122275.24995313125
2500,141028.05095170834
2501,143129.44457039857
2502,92097.87939320797
2503,168910.5047604441
2504,231733.50016804624
2505,243361.4962639152
2506,272182.4376147831
2507,244676.0145640143
2508,210362.68993364184
2509,218910.12276222164
2510,173556.03669610812
2511,206204.79948822543
2512,209705.36733469542
2513,296337.25053872855
2514,151553.74174577693
2515,178291.44274698576
2516,147672.9551740197
2517,155346.9517671064
2518,233259.89352031323
2519,224975.33125403547
2520,188889.87106563043
2521,220368.70637972283
2522,120787.0956634816
2523,137920.74394094656
2524,147435.19565968012
2525,140258.1623532686
2526,123228.09411511934
2527,131980.0323964709
2528,142427.07074692304
2529,130321.6535284005
2530,246490.75957379356
2531,227717.6605422685
2532,190718.86090572737
2533,232087.00195930622
2534,292727.124269269
2535,224360.21504309747
2536,239119.00774960982
2537,188373.82418037363
2538,185791.06465600026
2539,183530.44583229005
2540,182950.61375671305
2541,167424.95614452404
2542,119436.11173149878
2543,121845.9741141368
2544,136642.96490717653
2545,125519.8221727805
2546,131618.5825697794
2547,148948.62087028872
2548,155621.38491215123
2549,-0.9959102396750501
2550,143906.98775652001
2551,128865.8539568786
2552,76321.5773033084
2553,90889.02310893204
2554,118872.8712448708
2555,100010.32453597558
2556,109155.95429414314
2557,138377.62976706531
2558,133293.43455854402
2559,156357.4938552187
2560,155123.31786303403
2561,143106.6368048977
2562,154373.52208455143
2563,195632.90678838384
2564,129449.5966603707
2565,162450.60102702514
2566,143337.83362598278
2567,188462.9541434908
2568,231643.37114338446
2569,113684.24442243368
2570,182008.11273046405
2571,155310.33654951118
2572,218876.9423380249
2573,318424.62529142847
2574,132519.22239578402
2575,127594.07489821239
2576,142389.193915325
2577,85101.13892486964
2578,60826.41335969908
2579,91365.345077459
2580,95081.93030333276
2581,87051.039391381
2582,278346.10604831023
2583,171356.85383797146
2584,174530.4200282293
2585,202104.3155266173
2586,200255.73679352461
2587,137989.83611409384
2588,145821.68951228354
2589,204750.79520401135
2590,227485.84732397544
2591,210760.32023736805
2592,251340.15951982766
2593,182494.065446095
2594,199402.08425727664
2595,281591.13188200246
2596,188482.06470009638
2597,290007.73143814696
2598,324058.999023301
2599,137698.19370789413
2600,141867.6692595297
2601,83832.13692272527
2602,95509.85914894221
2603,89380.18894059883
2604,80683.26712532889
2605,134121.8892105331
2606,198456.50747477135
2607,188900.54996993035
2608,165456.7769517505
2609,107368.75770609047
2610,113157.76507700497
2611,157389.7280464065
2612,129614.48192493418
2613,127603.90622496963
2614,156087.62529207446
2615,145142.9012615403
2616,177048.42611110077
2617,205755.3877389247
2618,191041.9805184143
2619,192166.1268903356
2620,178513.17657225463
2621,180067.04352795146
2622,245591.74561510634
2623,274617.31303647114
2624,268228.78726140317
2625,174796.50092706198
2626,171863.92965292424
2627,574865.6608133987
2628,531692.3386551612
2629,410614.80471009895
2630,513349.6694164884
2631,451959.4870759842
2632,315232.0963722103
2633,433657.2120989024
2634,157936.93215554504
2635,171427.20322324
2636,168496.41919120186
2637,261775.64656377074
2638,193883.79046979573
2639,150606.3861195847
2640,109046.75747154841
2641,183636.24078900134
2642,105928.82456910668
2643,117022.90137979083
2644,109658.73904816658
2645,95997.00700032063
2646,101045.18455734439
2647,136613.61332229848
2648,153813.35361077375
2649,136937.94770130204
2650,136382.78447795598
2651,421211.33828312234
2652,252572.8756218212
2653,252544.09933561293
2654,392994.79089301
2655,335201.8811879504
2656,355751.31613246846
2657,301244.9941016283
2658,321937.0742554962
2659,360975.86267616047
2660,365138.9688715342
2661,377061.53663686546
2662,278992.65921775205
2663,275527.8490120015
2664,346219.6493255478
2665,286842.41196549556
2666,174099.51436618096
2667,184956.63389838827
2668,180199.31740024305
2669,272820.8831511107
2670,191887.39484525778
2671,192688.36728088016
2672,198176.58949889138
2673,197593.35789810598
2674,174537.7324088473
2675,192285.26534879807
2676,200964.6438743289
2677,246296.8572790966
2678,281871.57091933896
2679,291266.94734461297
2680,433126.2172211446
2681,316318.3371286286
2682,506483.205081653
2683,316990.5467616122
2684,336654.9400560901
2685,239369.40228577974
2686,304531.4360085316
2687,215471.82524392824
2688,213201.98741139777
2689,432067.24315094756
2690,192129.27496382492
2691,143314.3235462734
2692,189394.1583903494
2693,135021.00902225397
2694,188454.1165643843
2695,185159.4940916656
2696,182891.699388929
2697,187023.76024578468
2698,169540.09332072712
2699,153306.49956115117
2700,148894.3503451687
2701,113238.85518603837
2702,124407.95998661869
2703,140343.12256850235
2704,118166.60709263857
2705,110416.890687775
2706,118807.40517157334
2707,138224.80169637734
2708,99297.00911271847
2709,125322.64410028594
2710,223715.25276522056
2711,363616.82335822337
2712,166729.89347279933
2713,150915.41310964178
2714,170454.35539318674
2715,148035.12803366597
2716,197521.89345626472
2717,223858.7008402427
2718,154219.11631882266
2719,168013.29193651048
2720,131546.54935388625
2721,149864.85117321636
2722,140377.47623547315
2723,125857.07137575494
2724,130487.58480089247
2725,139881.35074055698
2726,169445.89581168504
2727,184702.5870164248
2728,151725.76429796906
2729,152088.97941355727
2730,128983.16485932027
2731,130107.97405255187
2732,155397.96949855896
2733,138474.88042175767
